id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
519796,31000.0,5,14.99,737.33,C,C5,55.0,9 years,2,256000.0,1,2014-07-01,0,2,521.0,24,6.73,13.0,660.0,664.0,14.0,0.0,0.0,22520.0,77.1,34.0,0,0,Sep-1997,5.0,1.0,0.0,4.0,7.0,7.0,4.0,12.0,9.0,7.0,19.0,7.0,14.0,0.0,0.0,3.0,0.0
154229,15000.0,5,17.27,374.97,D,D2,1423.0,7 years,1,55000.0,2,2016-02-01,1,9,141.0,13,14.05,0.0,710.0,714.0,8.0,1.0,0.0,2691.0,15.3,11.0,0,0,Dec-2006,10.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,8.0,1.0,8.0,0.0,0.0,0.0,3.0
780494,18000.0,5,14.49,423.42,C,C4,103.0,10+ years,0,90000.0,1,2014-10-01,0,0,313.0,43,32.24,1.0,660.0,664.0,17.0,0.0,0.0,36296.0,78.2,30.0,0,0,Jun-2004,0.0,1.0,0.0,5.0,11.0,11.0,5.0,6.0,15.0,11.0,13.0,11.0,17.0,0.0,0.0,0.0,1.0
526937,8500.0,3,13.49,288.41,C,C2,1470.0,2 years,1,85000.0,2,2016-12-01,0,0,4.0,3,23.66,1.0,685.0,689.0,11.0,0.0,0.0,9830.0,38.5,33.0,0,0,Mar-2004,0.0,1.0,0.0,3.0,4.0,4.0,6.0,9.0,19.0,8.0,12.0,4.0,11.0,0.0,0.0,0.0,5.0
111347,30000.0,3,7.49,933.05,A,A4,5505.0,1 year,0,85000.0,2,2014-11-01,0,4,75.0,33,18.55,0.0,730.0,734.0,20.0,0.0,0.0,30779.0,32.2,77.0,1,0,Sep-1997,4.0,1.0,0.0,7.0,8.0,8.0,7.0,29.0,16.0,15.0,59.0,8.0,20.0,0.0,0.0,0.0,6.0
24872,9350.0,3,22.35,358.78,E,E2,130417.0,1 year,0,65726.0,1,2016-05-01,1,1,404.0,22,33.58,0.0,720.0,724.0,20.0,0.0,0.0,5536.0,17.2,24.0,0,0,Aug-2010,1.0,1.0,0.0,4.0,9.0,9.0,6.0,6.0,7.0,14.0,16.0,9.0,20.0,0.0,0.0,0.0,6.0
699404,10000.0,3,11.55,330.0,B,B3,269286.0,10+ years,1,50000.0,2,2013-09-01,0,0,112.0,23,8.81,0.0,695.0,699.0,5.0,1.0,1.0,3704.0,31.7,11.0,0,0,Aug-2005,467.0,1.0,0.0,3.0,3.0,3.0,3.0,8.0,2.0,4.0,9.0,3.0,5.0,0.0,0.0,0.0,1.0
325069,12000.0,5,9.99,254.91,B,B3,10740.0,< 1 year,0,42000.0,1,2015-04-01,1,0,54.0,28,19.34,1.0,725.0,729.0,5.0,0.0,0.0,114.0,0.5,14.0,0,0,Jan-2002,0.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,6.0,3.0,7.0,2.0,5.0,0.0,0.0,0.0,2.0
115538,6000.0,3,8.39,189.1,A,A5,138624.0,< 1 year,1,60000.0,0,2014-07-01,0,0,260.0,21,3.22,0.0,680.0,684.0,7.0,0.0,0.0,5632.0,42.3,18.0,0,0,Mar-2002,0.0,1.0,3.0,1.0,3.0,3.0,3.0,9.0,4.0,6.0,13.0,3.0,7.0,0.0,0.0,0.0,2.0
686446,13600.0,3,19.53,502.18,D,D5,134378.0,6 years,1,34000.0,2,2016-04-01,1,0,402.0,0,26.65,0.0,675.0,679.0,16.0,0.0,0.0,14895.0,56.9,36.0,1,0,May-2007,0.0,1.0,0.0,2.0,8.0,8.0,2.0,4.0,20.0,9.0,16.0,8.0,16.0,0.0,0.0,0.0,1.0
768481,17000.0,5,28.49,534.35,G,G4,65135.0,5 years,0,50000.0,0,2015-07-01,0,9,81.0,15,5.81,2.0,660.0,664.0,8.0,0.0,0.0,6384.0,40.9,35.0,0,0,Apr-2005,10.0,1.0,0.0,2.0,5.0,5.0,3.0,3.0,25.0,6.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0
210428,5600.0,3,9.16,178.5,B,B2,3241.0,3 years,1,25500.0,1,2016-04-01,0,0,364.0,23,36.19,0.0,700.0,704.0,12.0,0.0,0.0,18217.0,92.9,22.0,0,0,Sep-2005,0.0,1.0,0.0,3.0,5.0,5.0,3.0,5.0,12.0,6.0,9.0,5.0,12.0,0.0,0.0,0.0,0.0
729195,18000.0,5,15.61,434.01,D,D1,364.0,10+ years,0,83000.0,0,2015-06-01,0,0,297.0,18,21.7,0.0,670.0,674.0,12.0,0.0,0.0,12128.0,57.8,39.0,0,0,Aug-2000,0.0,1.0,5.0,4.0,8.0,8.0,4.0,13.0,10.0,9.0,26.0,8.0,12.0,0.0,0.0,0.0,3.0
793960,18000.0,5,10.78,389.4,B,B4,3780.0,10+ years,1,120000.0,0,2016-01-01,0,0,297.0,18,12.97,2.0,705.0,709.0,8.0,0.0,0.0,15244.0,44.2,21.0,0,0,Dec-2003,0.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,13.0,3.0,7.0,2.0,8.0,0.0,0.0,2.0,1.0
328853,8400.0,3,16.29,296.53,C,C4,310562.0,2 years,1,27000.0,0,2013-03-01,1,0,263.0,0,26.98,1.0,660.0,664.0,13.0,0.0,0.0,7145.0,78.5,17.0,1,0,May-2004,38.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,9.0,5.0,8.0,4.0,13.0,0.0,0.0,0.0,0.0
216475,10000.0,3,12.69,335.45,C,C2,39141.0,10+ years,1,75000.0,0,2015-10-01,0,4,508.0,2,8.37,1.0,675.0,679.0,9.0,0.0,0.0,5789.0,58.5,12.0,1,0,Aug-2004,4.0,1.0,0.0,4.0,6.0,6.0,4.0,5.0,3.0,7.0,9.0,6.0,9.0,0.0,0.0,0.0,3.0
187596,9000.0,3,8.9,285.78,A,A5,228311.0,10+ years,0,51000.0,0,2012-11-01,0,0,196.0,14,20.99,0.0,715.0,719.0,10.0,0.0,0.0,10453.0,43.0,27.0,1,0,Jul-1998,0.0,1.0,0.0,2.0,6.0,6.0,2.0,2.0,10.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,2.0
460012,18000.0,3,13.99,615.11,C,C4,55.0,4 years,1,54000.0,1,2015-03-01,1,4,8.0,6,13.84,0.0,670.0,674.0,15.0,0.0,0.0,11148.0,74.8,25.0,0,0,Aug-2002,4.0,1.0,10.0,4.0,5.0,5.0,4.0,4.0,19.0,6.0,6.0,5.0,15.0,0.0,0.0,0.0,2.0
87794,10000.0,3,28.69,417.38,F,F1,35726.0,3 years,1,40000.0,2,2016-12-01,0,5,474.0,14,33.81,0.0,730.0,734.0,8.0,0.0,0.0,527.0,7.8,29.0,0,0,Oct-2003,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,4.0,6.0,1.0,8.0,0.0,0.0,0.0,4.0
478534,12000.0,3,12.74,402.83,C,C1,254164.0,4 years,1,72000.0,0,2017-01-01,1,0,397.0,35,14.77,1.0,735.0,739.0,11.0,0.0,0.0,11376.0,35.0,14.0,0,0,May-1999,0.0,1.0,1.0,2.0,6.0,6.0,3.0,3.0,3.0,9.0,9.0,6.0,11.0,0.0,0.0,1.0,0.0
678580,23850.0,5,16.29,583.67,C,C4,221009.0,3 years,0,225000.0,2,2013-04-01,0,0,143.0,8,13.49,0.0,700.0,704.0,12.0,0.0,0.0,29963.0,68.9,19.0,1,0,Aug-1998,38.0,1.0,0.0,5.0,5.0,5.0,7.0,10.0,7.0,7.0,10.0,5.0,12.0,0.0,0.0,0.0,2.0
492364,12000.0,3,10.99,392.81,B,B4,80.0,1 year,1,57000.0,1,2015-11-01,0,0,48.0,10,16.86,2.0,660.0,664.0,7.0,1.0,1.0,11608.0,64.5,21.0,0,0,Aug-1998,0.0,1.0,0.0,3.0,4.0,4.0,3.0,8.0,5.0,6.0,13.0,4.0,7.0,0.0,0.0,0.0,0.0
648438,1200.0,3,13.33,40.63,C,C3,132.0,1 year,1,62000.0,0,2015-07-01,0,3,196.0,14,19.61,0.0,660.0,664.0,6.0,0.0,0.0,765.0,7.1,20.0,0,0,Jun-2001,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,12.0,4.0,7.0,3.0,6.0,0.0,0.0,0.0,4.0
709480,5400.0,3,19.53,199.4,D,D5,135892.0,< 1 year,1,31200.0,1,2016-04-01,0,0,143.0,8,6.09,1.0,670.0,674.0,9.0,0.0,0.0,983.0,4.8,12.0,0,0,Apr-2008,0.0,1.0,0.0,2.0,2.0,2.0,4.0,6.0,1.0,8.0,11.0,2.0,8.0,0.0,1.0,0.0,2.0
723265,7500.0,3,10.99,245.51,B,B4,54.0,,1,39000.0,1,2015-10-01,0,0,139.0,8,30.52,0.0,665.0,669.0,12.0,1.0,1.0,4702.0,31.6,34.0,0,0,Mar-1995,0.0,1.0,0.0,5.0,8.0,8.0,5.0,18.0,6.0,10.0,27.0,8.0,12.0,0.0,0.0,0.0,3.0
466711,12000.0,3,9.49,384.34,B,B2,359440.0,8 years,0,75000.0,0,2016-08-01,0,0,171.0,8,23.2,0.0,705.0,709.0,11.0,0.0,0.0,15485.0,73.0,23.0,0,0,Mar-2004,0.0,1.0,0.0,3.0,5.0,5.0,5.0,7.0,11.0,7.0,10.0,5.0,11.0,0.0,0.0,0.0,2.0
50213,14700.0,5,24.5,427.17,F,F3,809.0,10+ years,0,43500.0,0,2015-02-01,1,0,467.0,5,30.7,1.0,670.0,674.0,13.0,0.0,0.0,31341.0,75.2,19.0,1,0,Oct-1989,0.0,1.0,1.0,5.0,9.0,9.0,5.0,6.0,3.0,11.0,14.0,9.0,13.0,0.0,0.0,1.0,2.0
253474,5500.0,3,16.59,194.97,D,D1,5702.0,< 1 year,0,48000.0,2,2014-03-01,1,0,324.0,10,22.06,0.0,710.0,714.0,10.0,0.0,0.0,31422.0,73.2,23.0,0,0,Feb-2002,0.0,1.0,0.0,3.0,3.0,3.0,6.0,12.0,4.0,8.0,15.0,3.0,10.0,0.0,0.0,0.0,6.0
694216,14000.0,3,7.62,436.26,A,A3,261890.0,4 years,0,95000.0,0,2013-10-01,0,0,232.0,13,9.94,0.0,790.0,794.0,15.0,0.0,0.0,7647.0,9.3,45.0,0,0,Oct-2001,0.0,1.0,0.0,1.0,2.0,2.0,7.0,15.0,15.0,9.0,27.0,2.0,15.0,0.0,0.0,0.0,5.0
163927,12000.0,3,12.05,398.86,C,C1,491.0,< 1 year,1,75000.0,0,2015-11-01,0,4,138.0,0,11.78,0.0,685.0,689.0,9.0,0.0,0.0,10137.0,48.5,13.0,0,0,Nov-2006,4.0,1.0,0.0,2.0,2.0,2.0,6.0,8.0,1.0,8.0,11.0,3.0,9.0,0.0,0.0,0.0,3.0
36977,8000.0,3,6.67,245.82,A,A2,137966.0,3 years,1,38000.0,1,2018-08-01,0,4,493.0,42,18.6,0.0,750.0,754.0,9.0,0.0,0.0,4138.0,11.3,12.0,0,0,Jan-2010,4.0,1.0,0.0,3.0,4.0,4.0,5.0,6.0,3.0,8.0,9.0,4.0,9.0,0.0,0.0,0.0,1.0
606337,2000.0,3,13.99,68.35,C,C4,184.0,2 years,1,90000.0,1,2015-10-01,0,5,17.0,13,3.25,0.0,760.0,764.0,8.0,0.0,0.0,8213.0,9.4,9.0,1,0,Oct-2005,6.0,1.0,0.0,4.0,4.0,4.0,8.0,9.0,0.0,8.0,9.0,4.0,8.0,0.0,0.0,0.0,5.0
87179,12175.0,3,13.33,412.17,C,C3,301.0,1 year,1,34000.0,2,2015-03-01,0,0,76.0,26,21.85,0.0,680.0,684.0,10.0,0.0,0.0,13033.0,80.5,19.0,1,0,Oct-2001,0.0,1.0,2.0,3.0,4.0,4.0,4.0,5.0,12.0,5.0,7.0,4.0,10.0,0.0,0.0,0.0,2.0
717383,5000.0,3,13.11,168.74,B,B4,224986.0,1 year,0,70315.0,0,2012-05-01,0,0,160.0,4,15.91,0.0,685.0,689.0,14.0,0.0,0.0,3843.0,27.0,38.0,1,0,Jul-2002,3166.0,1.0,,,,,,,,,,,,,,,
690806,8000.0,3,5.32,240.92,A,A1,510.0,10+ years,0,75420.0,0,2015-11-01,0,2,70.0,32,32.01,0.0,710.0,714.0,27.0,0.0,0.0,38088.0,32.0,37.0,0,0,Mar-1998,5.0,1.0,0.0,10.0,18.0,18.0,10.0,15.0,2.0,25.0,33.0,19.0,27.0,0.0,0.0,0.0,1.0
113697,26500.0,3,13.59,900.44,C,C2,367050.0,10+ years,0,89000.0,2,2017-10-01,0,5,196.0,14,13.24,4.0,680.0,684.0,10.0,0.0,0.0,10497.0,30.1,21.0,1,0,Jul-1988,6.0,1.0,0.0,3.0,5.0,5.0,4.0,7.0,2.0,8.0,14.0,5.0,10.0,0.0,0.0,0.0,0.0
696348,14000.0,5,26.3,421.66,E,E5,6279.0,< 1 year,0,75000.0,1,2017-09-01,0,0,526.0,20,29.07,0.0,700.0,704.0,9.0,0.0,0.0,2310.0,49.1,29.0,1,1,Aug-2008,0.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,19.0,4.0,7.0,3.0,9.0,0.0,0.0,0.0,2.0
672333,8000.0,3,12.29,266.83,C,C1,32.0,10+ years,0,40000.0,2,2015-07-01,0,0,9.0,7,11.77,1.0,690.0,694.0,18.0,0.0,0.0,4657.0,19.9,35.0,0,0,Oct-2004,0.0,1.0,0.0,4.0,4.0,4.0,8.0,15.0,3.0,15.0,28.0,4.0,18.0,0.0,0.0,0.0,6.0
207670,13000.0,3,7.59,404.92,A,A3,40194.0,10+ years,0,96171.0,1,2016-08-01,0,4,225.0,18,5.72,1.0,685.0,689.0,14.0,0.0,0.0,22310.0,48.3,34.0,0,0,Feb-1986,4.0,1.0,8.0,3.0,6.0,6.0,6.0,16.0,3.0,13.0,28.0,6.0,14.0,0.0,0.0,1.0,2.0
336336,13000.0,3,14.49,447.41,C,C4,738.0,1 year,0,79992.0,2,2016-09-01,1,4,347.0,14,23.09,0.0,660.0,664.0,16.0,0.0,0.0,16251.0,98.5,41.0,0,0,May-2003,4.0,1.0,0.0,5.0,7.0,7.0,5.0,7.0,25.0,8.0,12.0,7.0,16.0,0.0,0.0,0.0,5.0
131638,10000.0,3,11.67,330.57,B,B4,66.0,10+ years,0,41000.0,2,2014-07-01,0,0,139.0,8,21.84,0.0,690.0,694.0,11.0,0.0,0.0,6646.0,31.8,44.0,0,0,Feb-1993,0.0,1.0,1.0,4.0,5.0,5.0,4.0,14.0,22.0,7.0,18.0,5.0,11.0,0.0,0.0,0.0,4.0
368474,10000.0,3,9.16,318.75,B,B2,33035.0,10+ years,0,125000.0,0,2016-02-01,0,2,157.0,8,18.37,0.0,715.0,719.0,13.0,0.0,0.0,25124.0,88.5,24.0,0,0,Aug-2000,5.0,1.0,0.0,4.0,5.0,5.0,5.0,9.0,7.0,6.0,13.0,5.0,13.0,0.0,0.0,0.0,3.0
714035,25000.0,3,6.49,766.12,A,A2,1151.0,3 years,0,189000.0,0,2016-04-01,0,2,100.0,4,9.0,2.0,710.0,714.0,10.0,0.0,0.0,18080.0,55.1,15.0,0,0,Dec-1996,2.0,1.0,1.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,8.0,5.0,10.0,0.0,0.0,1.0,0.0
196804,25000.0,3,15.61,874.12,D,D1,41452.0,1 year,0,92000.0,2,2015-10-01,1,0,286.0,16,9.13,0.0,700.0,704.0,9.0,0.0,0.0,20107.0,40.9,19.0,0,0,Sep-1996,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,11.0,6.0,6.0,2.0,9.0,0.0,0.0,0.0,2.0
715467,6000.0,3,9.99,193.58,B,B3,74023.0,3 years,0,48500.0,0,2015-06-01,0,3,219.0,21,18.58,0.0,725.0,729.0,7.0,0.0,0.0,6255.0,31.3,24.0,1,0,Jan-1995,3.0,1.0,0.0,2.0,4.0,4.0,2.0,6.0,10.0,5.0,12.0,4.0,7.0,0.0,0.0,0.0,5.0
435542,7000.0,3,7.97,219.26,A,A5,368.0,10+ years,1,70000.0,1,2017-10-01,0,5,152.0,14,9.72,0.0,715.0,719.0,12.0,0.0,0.0,2579.0,17.2,17.0,1,0,May-2004,6.0,1.0,2.0,4.0,4.0,4.0,9.0,9.0,5.0,9.0,11.0,4.0,12.0,0.0,0.0,0.0,7.0
522214,26000.0,5,14.31,609.17,C,C4,150572.0,5 years,0,95000.0,2,2014-11-01,0,0,19.0,14,34.33,0.0,715.0,719.0,18.0,0.0,0.0,24679.0,53.0,51.0,0,0,Oct-2002,0.0,1.0,0.0,5.0,7.0,7.0,7.0,12.0,25.0,11.0,22.0,7.0,18.0,0.0,0.0,0.0,3.0
763848,6500.0,3,6.39,198.9,A,A2,1109.0,5 years,2,30000.0,0,2015-02-01,0,2,94.0,27,11.36,0.0,750.0,754.0,11.0,0.0,0.0,9783.0,20.8,27.0,0,0,Oct-2001,5.0,1.0,0.0,3.0,3.0,3.0,5.0,14.0,6.0,9.0,20.0,3.0,11.0,0.0,0.0,0.0,3.0
322059,9000.0,3,11.53,296.92,B,B5,151.0,10+ years,0,85000.0,0,2015-10-01,0,2,97.0,12,24.5,2.0,660.0,664.0,22.0,0.0,0.0,195164.0,77.7,47.0,1,0,May-1994,5.0,1.0,3.0,3.0,10.0,10.0,9.0,13.0,3.0,19.0,35.0,10.0,22.0,0.0,0.0,2.0,0.0
95663,20000.0,3,11.67,661.14,B,B4,1440.0,4 years,0,110000.0,1,2014-08-01,0,0,290.0,18,11.04,2.0,685.0,689.0,9.0,0.0,0.0,12201.0,65.2,31.0,1,0,Jun-1999,0.0,1.0,1.0,3.0,4.0,4.0,3.0,7.0,12.0,5.0,14.0,4.0,9.0,0.0,0.0,0.0,2.0
121640,2700.0,3,11.99,89.67,B,B5,4403.0,8 years,1,35000.0,2,2017-05-01,0,0,141.0,13,14.37,0.0,715.0,719.0,9.0,0.0,0.0,9625.0,55.0,14.0,0,0,May-2003,0.0,1.0,0.0,2.0,5.0,5.0,2.0,4.0,7.0,5.0,7.0,5.0,9.0,0.0,0.0,0.0,0.0
400775,6800.0,3,9.44,217.64,B,B1,18481.0,9 years,0,134000.0,0,2017-12-01,0,2,21.0,13,12.67,0.0,695.0,699.0,8.0,0.0,0.0,1655.0,23.3,21.0,0,0,Apr-2003,5.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,9.0,4.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0
527792,17000.0,3,17.09,606.86,D,D1,19472.0,10+ years,0,47000.0,0,2017-11-01,1,0,359.0,43,32.66,0.0,680.0,684.0,12.0,0.0,0.0,25983.0,48.9,20.0,0,0,Apr-1998,0.0,1.0,0.0,6.0,8.0,8.0,7.0,9.0,5.0,11.0,15.0,8.0,12.0,0.0,0.0,0.0,3.0
413626,20000.0,3,6.97,617.27,A,A3,144706.0,< 1 year,0,94000.0,2,2016-03-01,0,4,752.0,11,14.03,0.0,675.0,679.0,10.0,1.0,1.0,20124.0,74.8,21.0,0,0,Aug-2002,4.0,1.0,0.0,2.0,6.0,6.0,2.0,2.0,7.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,4.0
400818,8850.0,3,6.62,271.73,A,A2,218789.0,10+ years,1,62000.0,1,2011-12-01,0,4,106.0,12,17.71,0.0,735.0,739.0,7.0,0.0,0.0,9466.0,35.9,19.0,1,0,Sep-1998,2127.0,1.0,,,,,,,,,,,,,,,
681527,25000.0,5,18.99,648.38,E,E1,151.0,6 years,0,100000.0,2,2014-08-01,0,0,77.0,7,16.56,0.0,660.0,664.0,8.0,1.0,1.0,14351.0,98.3,24.0,1,0,Mar-1993,0.0,1.0,0.0,4.0,5.0,5.0,4.0,12.0,6.0,5.0,16.0,5.0,8.0,0.0,0.0,0.0,2.0
101190,6000.0,3,11.53,197.95,B,B5,2419.0,1 year,0,57000.0,1,2015-08-01,0,3,4.0,3,15.85,1.0,675.0,679.0,5.0,0.0,0.0,4523.0,33.5,14.0,0,0,Apr-2002,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,6.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0
132879,4500.0,3,21.45,170.58,D,D5,135116.0,1 year,1,27000.0,1,2017-05-01,0,0,404.0,22,33.17,0.0,675.0,679.0,11.0,0.0,0.0,1689.0,27.2,21.0,0,0,Mar-1996,0.0,1.0,0.0,2.0,5.0,5.0,3.0,3.0,12.0,6.0,8.0,5.0,11.0,0.0,0.0,0.0,2.0
645801,10550.0,3,15.05,365.98,C,C4,54.0,,0,82000.0,0,2017-06-01,0,0,418.0,45,2.75,0.0,670.0,674.0,6.0,0.0,0.0,6201.0,51.7,9.0,0,0,Dec-1991,0.0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,3.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,1.0
177397,10550.0,3,14.98,365.62,C,C3,803.0,10+ years,0,80000.0,1,2014-02-01,0,3,48.0,10,2.88,0.0,660.0,664.0,9.0,1.0,0.0,4697.0,29.5,30.0,1,0,Jun-2000,3.0,1.0,5.0,4.0,4.0,4.0,4.0,14.0,5.0,7.0,20.0,4.0,9.0,0.0,0.0,0.0,2.0
755197,7500.0,3,12.59,251.23,C,C2,20642.0,5 years,2,65000.0,2,2015-11-01,0,5,111.0,8,25.85,0.0,755.0,759.0,25.0,0.0,0.0,1035.0,1.3,43.0,0,0,Mar-2000,6.0,1.0,0.0,4.0,5.0,5.0,16.0,27.0,9.0,21.0,34.0,5.0,25.0,0.0,0.0,0.0,8.0
158776,7000.0,3,8.18,219.94,B,B1,18845.0,10+ years,0,150000.0,0,2015-11-01,0,2,75.0,33,23.06,3.0,670.0,674.0,22.0,0.0,0.0,18984.0,49.1,37.0,0,0,Sep-1993,5.0,1.0,0.0,8.0,10.0,10.0,9.0,15.0,9.0,17.0,26.0,11.0,22.0,0.0,0.0,0.0,2.0
381388,16000.0,5,19.22,416.99,D,D4,1294.0,3 years,1,60000.0,1,2013-12-01,0,5,616.0,0,15.08,0.0,695.0,699.0,12.0,0.0,0.0,9019.0,78.4,22.0,1,0,Feb-2001,6.0,1.0,0.0,3.0,7.0,7.0,4.0,6.0,9.0,10.0,13.0,7.0,12.0,0.0,0.0,0.0,0.0
613533,19300.0,5,13.99,448.98,C,C3,18587.0,10+ years,1,46000.0,0,2016-09-01,0,4,157.0,8,8.11,0.0,705.0,709.0,4.0,0.0,0.0,13131.0,48.3,9.0,0,0,Mar-2002,4.0,1.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0
436933,7800.0,3,9.16,248.62,B,B2,236.0,3 years,0,93570.0,1,2016-02-01,0,0,235.0,8,14.31,1.0,680.0,684.0,6.0,0.0,0.0,14945.0,92.8,22.0,0,0,Sep-2008,0.0,1.0,0.0,3.0,3.0,3.0,3.0,4.0,15.0,3.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0
136452,10000.0,3,13.66,340.13,C,C3,33870.0,< 1 year,0,51000.0,0,2014-11-01,0,0,575.0,32,13.81,0.0,680.0,684.0,12.0,0.0,0.0,11100.0,50.9,22.0,1,0,Aug-2000,0.0,1.0,0.0,3.0,7.0,7.0,3.0,7.0,4.0,10.0,16.0,7.0,12.0,0.0,0.0,0.0,1.0
89822,20000.0,3,6.49,612.89,A,A2,169044.0,10+ years,2,110000.0,1,2016-01-01,0,4,505.0,10,24.7,0.0,735.0,739.0,20.0,0.0,0.0,42851.0,49.4,37.0,0,0,Mar-1995,4.0,1.0,0.0,1.0,7.0,7.0,1.0,3.0,13.0,12.0,18.0,7.0,20.0,0.0,0.0,0.0,2.0
274837,24000.0,5,12.69,542.28,C,C2,58387.0,7 years,0,53000.0,1,2015-04-01,0,0,58.0,17,22.96,0.0,685.0,689.0,7.0,0.0,0.0,18926.0,70.6,20.0,0,0,Nov-2004,0.0,1.0,0.0,2.0,3.0,3.0,2.0,5.0,8.0,4.0,11.0,3.0,7.0,0.0,0.0,0.0,2.0
204839,8350.0,3,13.53,283.49,B,B5,1661.0,7 years,0,52000.0,2,2014-01-01,0,0,167.0,8,28.94,0.0,690.0,694.0,12.0,0.0,0.0,7004.0,77.8,19.0,0,0,Oct-2000,0.0,1.0,0.0,3.0,6.0,6.0,3.0,3.0,12.0,6.0,6.0,6.0,12.0,0.0,0.0,0.0,2.0
115263,20000.0,5,16.55,492.23,D,D2,49.0,10+ years,2,60000.0,0,2015-11-01,0,4,557.0,7,30.14,0.0,705.0,709.0,17.0,0.0,0.0,122750.0,67.6,23.0,0,0,Oct-1994,4.0,1.0,0.0,4.0,15.0,15.0,4.0,7.0,0.0,16.0,21.0,15.0,17.0,0.0,0.0,0.0,2.0
487157,16000.0,3,16.99,570.37,D,D1,100040.0,7 years,0,85500.0,1,2017-02-01,0,0,249.0,36,15.67,0.0,690.0,694.0,18.0,0.0,0.0,24842.0,61.6,24.0,1,0,Feb-2003,0.0,1.0,0.0,8.0,14.0,14.0,8.0,12.0,1.0,16.0,22.0,14.0,18.0,0.0,0.0,0.0,7.0
92401,25000.0,3,13.67,850.44,C,C4,1196.0,10+ years,0,124000.0,1,2015-12-01,1,2,124.0,13,5.05,0.0,685.0,689.0,6.0,0.0,0.0,18355.0,64.3,12.0,0,0,May-2000,5.0,1.0,0.0,3.0,4.0,4.0,4.0,7.0,0.0,6.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0
158149,2500.0,3,14.49,86.05,C,C4,378005.0,10+ years,0,60000.0,2,2016-10-01,0,5,522.0,34,11.0,0.0,665.0,669.0,6.0,2.0,0.0,6382.0,53.2,14.0,0,0,Sep-2000,6.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,8.0,3.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0
440241,8450.0,3,15.61,295.46,D,D1,14037.0,5 years,0,75000.0,1,2014-07-01,0,0,534.0,14,9.7,0.0,705.0,709.0,10.0,0.0,0.0,19806.0,91.3,30.0,0,0,Sep-1997,0.0,1.0,0.0,3.0,4.0,4.0,4.0,8.0,10.0,6.0,16.0,4.0,10.0,0.0,0.0,0.0,5.0
184460,5500.0,3,8.24,172.96,B,B1,29646.0,3 years,0,110400.0,0,2016-10-01,0,4,275.0,8,5.58,0.0,665.0,669.0,8.0,1.0,1.0,5528.0,41.6,16.0,1,0,Mar-2006,4.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,7.0,4.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0
437163,12000.0,3,7.91,375.54,A,A5,153.0,< 1 year,2,70000.0,2,2016-01-01,1,0,55.0,29,22.05,0.0,735.0,739.0,12.0,0.0,0.0,11482.0,34.0,20.0,0,0,Jun-2001,0.0,1.0,0.0,6.0,9.0,9.0,7.0,7.0,6.0,9.0,13.0,6.0,12.0,,0.0,0.0,4.0
434015,9600.0,3,7.26,297.57,A,A4,106.0,10+ years,1,78000.0,1,2015-12-01,0,0,177.0,26,8.95,0.0,710.0,714.0,12.0,1.0,0.0,8265.0,32.4,27.0,0,0,Oct-1996,0.0,1.0,0.0,4.0,5.0,5.0,6.0,11.0,11.0,9.0,16.0,5.0,12.0,0.0,0.0,0.0,3.0
